,ID,Name,Position,Team,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,fanPts,timeOnIce_W,assists_W,goals_W,pim_W,shots_W,games_W,hits_W,powerPlayGoals_W,powerPlayPoints_W,powerPlayTimeOnIce_W,evenTimeOnIce_W,penaltyMinutes_W,faceOffPct_W,shotPct_W,gameWinningGoals_W,overTimeGoals_W,shortHandedGoals_W,shortHandedPoints_W,shortHandedTimeOnIce_W,blocked_W,plusMinus_W,points_W,shifts_W,fanPts_W,upcomingDifficulty
192,8474207,Nick Holden,D,OTT,58989,8,4,6,55,49,86,0,0,198,48852,6,0.0,0.5487929940223694,1,0,0,0,9939,74,0,12,1242,281,5224,1,0,0,4,4,10,0,0,2,3932,0,0,0.0,0,0,0,0,1290,8,0,1,108,26,1207.1909
193,8474589,Tyler Ennis,R,OTT,36505,14,6,14,82,48,64,1,4,5103,31402,14,6.005096435546875,50.00114440927064,1,0,0,0,0,19,-7,20,778,269,1363,0,1,0,1,2,1,0,0,225,1138,0,0.0,50.0,0,0,0,0,0,0,0,1,29,8,1207.1909
194,8475766,Austin Watson,L,OTT,29219,2,3,79,50,40,122,0,0,145,24983,79,14.0625,1.562511932849884,1,0,0,0,4091,50,-5,5,744,248,2549,0,0,17,4,4,13,0,0,23,2052,17,0,0.0,0,0,0,0,474,3,1,0,64,22,1207.1909
195,8477015,Connor Brown,R,OTT,50321,23,7,4,83,41,10,0,7,5937,37682,4,36.57421437942656,0.051628857292234896,0,0,0,3,6702,28,-5,30,1002,259,4828,2,0,0,15,4,0,0,0,569,3242,0,35.415,0.0,0,0,0,0,1017,4,-3,2,102,21,1207.1909
196,8477384,Josh Brown,D,OTT,32789,5,0,32,37,39,90,0,0,23,28646,32,0.0,0.0,0,0,0,0,4120,44,-8,5,767,175,2735,0,0,14,5,4,6,0,0,0,2264,14,0,0.0,0,0,0,0,471,9,-5,0,68,10,1207.1909
197,8477426,Nick Paul,L,OTT,56486,7,10,22,126,54,65,2,2,2028,46925,22,45.832822423998486,8.327415318823306,1,0,0,0,7533,40,-16,17,1252,317,4109,0,1,2,9,4,5,0,0,58,3233,2,42.7175,8.325,0,0,0,0,818,2,-1,1,87,20,1207.1909
198,8477471,Dillon Heatherington,D,OTT,6660,0,0,7,4,9,18,0,0,0,5743,7,0.0,0.0,0,0,0,0,917,2,-1,0,153,22,1782,0,0,5,1,3,9,0,0,0,1485,5,0,0.0,0,0,0,0,297,1,2,0,43,15,895.4180000000001
199,8477482,Zach Sanford,L,OTT,46339,8,9,32,74,55,117,1,3,4943,39488,32,9.423828125,12.630276941810735,0,0,0,0,1908,49,-10,17,1082,320,3631,1,1,0,5,4,12,0,0,417,2987,0,0.0,12.5,0,0,0,0,227,8,-1,2,85,33,1207.1909
200,8478400,Colin White,C,OTT,4455,2,1,2,12,5,7,1,2,965,3449,2,45.398125,0.78125,0,0,0,0,41,1,-1,3,94,44,3585,2,0,2,8,4,5,0,1,840,2712,2,43.6125,0.0,0,0,0,0,33,1,-1,2,77,22,1207.1909
201,8478469,Thomas Chabot,D,OTT,79877,26,5,24,144,50,70,0,10,10537,68773,24,0.0,1.0654220223426818,1,0,0,0,567,81,1,31,1340,461,5908,4,0,4,11,4,6,0,1,814,5037,4,0,0.0,0,0,0,0,57,7,-1,4,103,40,1207.1909
202,8478874,Adam Gaudette,C,OTT,23728,9,5,15,60,34,42,2,2,2689,21039,15,40.83627064704895,0.24422105848789216,1,0,0,0,0,8,-6,14,541,194,2358,1,0,0,7,3,1,0,0,208,2150,0,35.0,0.0,0,0,0,0,0,0,-1,1,56,10,1207.1909
203,8479376,Victor Mete,D,OTT,27780,7,0,4,20,31,12,0,1,824,23525,4,0.0,0.0,0,0,0,0,3431,30,-15,7,653,62,1180,1,0,0,0,1,0,0,1,150,872,0,0,0,0,0,0,0,158,1,-2,1,26,3,708.4512
204,8479458,Nikita Zaitsev,D,OTT,41241,4,1,22,41,36,81,0,0,127,34985,22,0.0,0.00019073486328125,0,0,0,1,6129,62,-3,5,879,200,5032,1,0,2,8,4,6,0,0,2,3773,2,0,0.0,0,0,0,0,1257,3,-2,1,99,17,1207.1909
205,8479580,Dylan Gambrell,C,OTT,26917,3,1,8,34,38,68,0,0,254,23096,8,67.98483398493968,0.00152587890625,0,0,1,1,3567,25,-1,4,644,153,2501,0,0,0,2,4,9,0,0,0,2128,0,66.14750000000001,0.0,0,0,0,0,373,2,1,0,58,15,1207.1909
206,8480029,Alex Formenton,L,OTT,46455,11,12,38,111,52,70,0,0,2643,38162,38,56.25,12.551463480528652,1,0,3,3,5650,15,-9,23,1038,334,3612,0,1,9,7,4,7,0,0,366,2590,9,50.0,12.5,0,0,0,0,656,1,-3,1,86,15,1207.1909
207,8480064,Josh Norris,C,OTT,43097,8,19,10,101,39,49,8,9,7387,35186,10,66.02050231641172,9.253750245543777,4,0,0,0,524,33,-5,27,938,441,3007,0,1,0,9,3,3,1,1,519,2402,0,60.41875,8.325,0,0,0,0,86,1,-3,1,71,23,1207.1909
208,8480073,Erik Brannstrom,D,OTT,29998,5,0,22,36,26,23,0,2,2803,26109,22,0.0,0.0,0,0,0,0,1086,27,-11,5,628,88,3979,0,0,6,3,4,6,0,0,402,3268,6,0,0.0,0,0,0,0,309,3,-5,0,89,2,1207.1909
209,8480448,Parker Kelly,L,OTT,13290,1,4,18,23,22,72,0,0,93,11813,18,0.0,17.505078125,0,0,0,0,1384,18,2,5,342,145,2480,0,2,12,6,4,22,0,0,24,2421,12,0,16.675,0,0,0,0,35,2,1,2,62,44,1207.1909
210,8480801,Brady Tkachuk,L,OTT,58243,21,18,94,184,52,191,5,7,9680,48317,94,53.77248050297119,17.01345226748796,2,1,0,0,246,22,-4,39,1231,655,4070,1,1,22,12,4,18,1,1,776,3256,22,50.89375,16.65,0,0,0,0,38,0,-4,2,90,42,1207.1909
211,8482116,Tim Stützle,L,OTT,58314,18,12,29,118,54,85,3,12,10354,47771,29,47.45875124771337,2.412697748327628,3,1,0,0,189,32,-22,30,1117,413,4146,3,0,2,12,4,6,0,2,839,3303,2,43.880624999999995,0.0,0,0,0,0,4,3,-4,3,82,29,1207.1909
212,8482245,Artem Zub,D,OTT,70933,11,4,42,57,55,104,0,0,1195,62690,42,0.0,0.0032547861337661743,0,0,0,0,7048,102,4,15,1414,339,4731,0,0,6,3,4,10,0,0,6,4237,6,0,0.0,0,0,0,0,488,11,1,0,101,26,1207.1909
213,8474162,Jake Muzzin,D,TOR,51673,10,2,12,61,41,84,0,0,686,44367,12,0.0,12.500007939338683,0,0,0,1,6620,53,-8,12,1093,234,930,0,0,0,2,1,2,0,0,130,723,0,0,0.0,0,0,0,0,77,0,-1,0,20,2,1465.9943000000003
214,8478131,Ondrej Kase,R,TOR,37645,12,11,14,110,44,24,3,6,2130,32239,14,13.28125,11.82231592729804,1,0,1,1,3276,30,5,23,869,344,3469,2,1,0,6,4,1,0,0,234,2870,0,12.5,10.0,0,0,1,1,365,3,0,3,79,34,1465.9943000000003
215,8469455,Jason Spezza,C,TOR,33790,9,10,20,69,51,17,3,9,4554,28734,20,48.47724972424478,4.326005943912605,0,0,0,0,502,18,-3,19,834,236,1869,0,0,2,1,3,0,0,0,302,1567,2,42.81875,0.0,0,0,0,0,0,0,0,0,43,1,1108.7503000000002
216,8474190,Wayne Simmonds,R,TOR,30647,9,4,51,67,53,97,0,1,841,29770,51,78.125,0.000802662898786366,2,0,0,0,36,7,-4,13,749,245,1798,0,0,4,3,3,10,0,0,244,1554,4,0,0.0,0,0,0,0,0,0,0,0,44,13,1108.7503000000002
217,8474673,TJ Brodie,D,TOR,69512,10,4,22,40,55,26,0,0,338,62363,22,0.0,0.197601318359375,0,0,0,2,6811,76,12,14,1467,230,3913,0,0,0,5,3,3,0,0,66,3499,0,0,0.0,0,0,0,0,348,5,-2,0,79,9,1108.7503000000002
218,8475160,Kyle Clifford,L,TOR,6162,3,0,7,10,12,16,0,0,6,5912,7,6.25,0.0,0,0,0,0,244,3,-5,3,154,31,454,0,0,0,2,1,0,0,0,0,454,0,0,0.0,0,0,0,0,0,0,-1,0,12,0,646.1372000000001
219,8475166,John Tavares,C,TOR,58866,34,18,20,168,54,46,7,16,9192,49602,20,61.996583511338,8.35380783847969,1,0,0,0,72,30,-2,52,1144,582,3421,3,1,0,9,3,3,1,1,447,2974,0,54.805,8.35,0,0,0,0,0,2,0,4,63,42,1108.7503000000002
220,8475718,Justin Holl,D,TOR,54060,11,2,20,43,44,79,0,0,209,47262,20,0.0,4.163262939453125,1,0,1,2,6589,70,12,13,1134,292,3815,1,1,0,7,3,4,0,0,22,3460,0,0,4.1625,0,0,0,0,333,5,-1,2,78,24,1108.7503000000002
221,8476853,Morgan Rielly,D,TOR,79630,39,6,28,147,55,52,2,16,9150,63862,28,0.0,0.13027283262490527,3,0,0,2,6618,57,9,45,1519,544,4082,2,0,0,10,3,1,0,1,436,3330,0,0,0.0,0,0,0,0,316,4,0,2,77,25,1108.7503000000002
222,8477021,Alexander Kerfoot,C,TOR,50696,30,8,12,78,55,45,0,1,264,44325,12,64.55450369147293,6.381605866816426,1,0,0,2,6107,42,13,38,1133,371,2521,1,0,2,1,3,2,0,0,0,2276,2,50.0,0.0,0,0,0,0,245,4,-1,1,56,9,1108.7503000000002
223,8477939,William Nylander,R,TOR,60919,29,21,12,180,55,8,6,20,9254,50319,12,55.82275390625,9.765908584935726,4,2,0,0,1346,18,-7,50,1217,562,3217,1,1,0,7,3,0,0,0,434,2764,0,0,6.25,0,0,0,0,19,3,-2,2,63,16,1108.7503000000002
224,8478047,Michael Bunting,L,TOR,51393,24,19,36,120,55,54,2,4,3977,47349,36,14.453125,17.510702148456087,1,0,0,0,67,13,15,43,1093,461,3282,2,1,4,3,3,5,0,0,280,3002,4,0,12.5,0,0,0,0,0,1,0,3,66,23,1108.7503000000002
225,8478115,Pierre Engvall,L,TOR,38740,10,9,16,104,51,38,1,3,2211,33620,16,64.68122941613197,6.299592500926956,1,0,0,0,2909,6,0,19,948,266,2232,0,1,2,10,3,4,0,0,62,2084,2,62.5,4.1625,0,0,0,0,86,1,-1,1,58,19,1108.7503000000002
226,8478408,Travis Dermott,D,TOR,34140,4,1,12,32,39,41,0,0,49,32974,12,0.0,0.0081298828125,1,0,0,0,1117,26,6,5,775,143,1986,0,0,2,1,2,2,0,0,9,1977,2,0,0.0,0,0,0,0,0,2,0,0,46,5,1108.7503000000002
227,8478483,Mitchell Marner,R,TOR,57125,37,21,10,141,46,28,4,14,8084,43607,10,32.03125,4.226642654970056,4,1,2,3,5434,20,14,58,1099,611,3782,4,0,0,6,3,5,0,1,447,3023,0,0.0,0.0,0,0,0,0,312,3,-3,4,74,26,1108.7503000000002
228,8479318,Auston Matthews,C,TOR,63794,31,39,10,232,52,40,12,22,9082,54459,10,55.42606197159545,19.193194238826525,6,1,0,0,253,39,10,70,1180,889,3560,0,2,0,11,3,6,0,0,459,3094,0,46.6825,12.5,0,0,0,0,7,2,-1,2,68,29,1108.7503000000002
229,8480043,Timothy Liljegren,D,TOR,36713,11,1,6,47,38,39,0,0,32,34027,6,0.0,0.002032470703125,0,0,0,0,2654,37,6,12,825,185,1931,1,0,0,0,2,2,0,0,0,1790,0,0,0,0,0,0,0,141,1,2,1,44,11,1108.7503000000002
230,8480144,David Kampf,C,TOR,49259,12,8,18,66,55,48,0,0,243,41005,18,52.34878284715853,13.508785737771541,1,0,2,4,8011,20,7,20,1141,274,2495,0,0,0,3,3,0,0,0,5,2169,0,44.33625000000001,0.0,0,0,0,0,321,0,-2,0,61,-1,1108.7503000000002
231,8480873,Rasmus Sandin,D,TOR,48110,11,4,4,43,47,77,0,3,3868,44090,4,0.0,64.2578125,2,0,0,0,152,36,8,15,1004,266,2097,1,2,0,3,2,2,0,0,247,1850,0,0,62.5,1,0,0,0,0,1,-2,3,43,28,1108.7503000000002
232,8480950,Ilya Lyubushkin,D,TOR,55832,10,0,28,35,52,109,0,0,146,48445,28,0.0,0.0,0,0,0,1,7241,64,-3,10,1225,242,2897,0,0,0,1,3,7,0,0,0,2741,0,0,0.0,0,0,0,0,156,2,1,0,64,12,1108.7503000000002
233,8481582,Nicholas Robertson,L,TOR,2252,0,1,2,6,4,2,0,0,0,2252,2,0.0,25.0,0,0,0,0,0,0,0,1,60,14,1693,0,1,0,3,3,1,0,0,0,1693,0,0,25.0,0,0,0,0,0,0,1,1,44,12,1108.7503000000002
234,8481624,Ilya Mikheyev,R,TOR,23359,5,9,4,69,26,21,2,3,1777,19208,4,0.0,2.60301833152771,4,0,2,2,2374,8,4,14,529,262,2800,1,0,0,12,3,2,0,0,285,2211,0,0,0.0,0,0,0,0,304,0,-1,1,62,16,1108.7503000000002
235,8477950,Tony DeAngelo,D,CAR,50327,31,9,44,93,43,26,1,16,8430,41485,44,0.0,6.3538679279445205,2,0,0,0,412,40,19,40,959,435,408,0,0,0,1,1,0,0,0,0,408,0,0,0.0,0,0,0,0,0,0,1,0,10,3,1082.8219
236,8473533,Jordan Staal,C,CAR,54447,13,8,10,97,54,163,1,2,3184,43400,10,67.64819574481044,19.54750976564963,1,0,0,0,7863,25,9,21,1251,425,3712,0,3,0,8,4,9,0,0,16,3103,0,64.32625,18.75,0,0,0,0,593,5,2,3,89,44,1366.6569
237,8474013,Ian Cole,D,CAR,53642,11,2,62,57,52,73,0,0,102,45388,62,0.0,0.006115436553955078,1,0,0,0,8152,70,8,13,1139,282,4405,0,0,0,5,4,4,0,0,0,3655,0,0,0.0,0,0,0,0,750,8,-1,0,83,15,1366.6569
238,8474090,Brendan Smith,D,CAR,23822,2,3,19,36,28,45,0,0,23,21845,19,0.0,8.327288818359374,1,0,0,0,1954,26,4,5,544,151,957,0,0,0,2,2,4,0,0,16,876,0,0,0.0,0,0,0,0,65,4,0,0,21,10,1038.5791
239,8474613,Derek Stepan,C,CAR,26657,7,7,10,68,40,19,0,0,79,23706,10,64.93126359385266,2.397486362606287,0,0,0,0,2872,19,-1,14,649,174,679,0,0,2,3,1,0,0,0,0,606,2,33.335,0.0,0,0,0,0,73,1,-1,0,14,2,1366.6569
240,8475799,Nino Niederreiter,R,CAR,43506,14,17,16,96,50,74,4,5,4283,39201,16,34.64419048309326,17.640946117601242,4,0,0,0,22,11,18,31,947,457,3320,2,1,2,9,4,7,1,1,254,3059,2,25.0,16.65,0,0,0,0,7,0,1,3,73,42,1366.6569
241,8475855,Jesper Fast,R,CAR,49389,10,11,4,67,56,78,1,2,926,42814,4,50.390625,7.816780278465012,1,0,0,0,5649,29,15,21,1141,332,3322,0,1,0,4,4,6,0,0,148,2820,0,0,6.25,0,0,0,0,354,0,1,1,80,18,1366.6569
242,8476389,Vincent Trocheck,C,CAR,59692,23,15,66,104,56,126,5,11,10186,43499,66,46.811382132184576,3.7882898817944124,3,0,0,0,6007,32,13,38,1180,562,4734,2,0,7,7,4,7,0,2,618,3470,7,42.822500000000005,0.0,0,0,0,0,646,1,-1,2,86,25,1366.6569
243,8476869,Brady Skjei,D,CAR,70445,17,7,38,121,56,65,0,0,379,61482,38,0.0,0.13051409757754298,0,0,0,0,8584,52,14,24,1456,376,5054,2,0,6,11,4,3,0,0,4,4569,6,0,0.0,0,0,0,0,481,4,-1,2,98,24,1366.6569
244,8476882,Teuvo Teravainen,L,CAR,55642,30,16,18,150,51,13,8,25,9687,40841,18,98.80449417114258,12.167350764045057,1,0,2,2,5114,23,12,46,1131,570,4810,2,1,0,15,4,1,1,3,728,3684,0,93.75,10.0,0,0,0,0,398,0,-2,3,98,40,1366.6569
245,8476921,Jordan Martinook,L,CAR,26317,7,2,12,43,40,53,0,0,60,25069,12,18.03626953125,0.024414435029029846,0,0,0,0,1188,9,1,9,612,147,3195,0,0,0,6,4,6,0,0,0,3012,0,0,0.0,0,0,0,0,183,2,-1,0,67,12,1366.6569
246,8476958,Jaccob Slavin,D,CAR,77458,26,3,10,110,54,38,1,7,4486,61483,10,0.0,0.19533640388399362,0,0,0,1,11489,92,14,29,1417,412,5840,0,0,0,10,4,2,0,0,730,4186,0,0,0.0,0,0,0,0,924,6,0,0,102,18,1366.6569
247,8477488,Brett Pesce,D,CAR,58131,15,4,16,92,44,26,1,3,1671,48549,16,0.0,0.40283302512252706,2,1,0,0,7911,59,3,19,1117,301,5467,2,0,2,7,4,0,0,0,15,4684,2,0,0.0,0,0,0,0,768,4,-1,2,97,17,1366.6569
248,8478427,Sebastian Aho,C,CAR,61014,34,24,32,157,53,45,12,23,10143,44461,32,57.550648617702585,2.4667821423404535,5,2,0,2,6410,20,10,58,1225,714,4723,2,1,6,13,4,4,1,3,696,3671,6,54.214375000000004,1.5625,0,0,0,0,356,1,-2,3,100,42,1366.6569
249,8478451,Ethan Bear,D,CAR,40231,7,2,18,59,42,41,0,0,853,36385,18,0.0,0.00038743019104003906,1,0,0,0,2993,33,7,9,878,197,4373,1,0,2,5,4,1,0,0,249,4054,2,0,0.0,0,0,0,0,70,3,-2,1,88,9,1366.6569
250,8478904,Steven Lorentz,C,CAR,34365,4,6,8,58,51,52,0,0,98,32809,8,59.55208615814452,0.013743922859430314,1,0,0,0,1458,9,-1,10,803,179,2226,0,0,0,6,4,2,0,0,0,2124,0,25.0,0.0,0,0,0,0,102,0,-2,0,53,4,1366.6569
251,8478970,Jalen Chatfield,D,CAR,11933,2,0,4,22,13,29,0,0,10,11590,4,0.0,0.0,0,0,0,0,333,10,-1,2,272,67,3263,0,0,0,9,4,8,0,0,0,3152,0,0,0.0,0,0,0,0,111,3,-2,0,69,16,1366.6569
252,8480039,Martin Necas,C,CAR,50769,20,9,22,97,52,44,1,3,5312,41374,22,57.03123056688346,16.653083063699885,5,1,0,0,4083,16,5,29,1057,365,3798,0,1,2,6,4,4,0,0,313,3256,2,53.125,16.65,1,0,0,0,229,1,-1,1,80,25,1366.6569
253,8480829,Jesperi Kotkaniemi,C,CAR,38477,12,11,14,64,53,62,0,4,3611,34840,14,55.77674693362292,3.729728024173528,3,0,0,0,26,15,1,23,836,295,2633,1,0,0,5,4,2,0,1,282,2344,0,53.3775,0.0,0,0,0,0,7,1,-1,1,58,12,1366.6569
254,8480830,Andrei Svechnikov,R,CAR,54953,28,23,61,180,53,123,7,18,9708,45188,61,0.0,6.4036053576861995,5,1,0,0,57,11,11,51,1096,728,4423,0,1,2,10,4,13,1,1,687,3736,2,0,6.25,1,1,0,0,0,1,-1,1,91,48,1366.6569
255,8482093,Seth Jarvis,C,CAR,36392,12,8,12,68,45,40,1,4,3537,32818,12,64.296474609375,0.025558567675761878,2,0,0,0,37,15,7,20,783,269,1998,1,0,0,2,3,2,0,1,203,1795,0,0,0.0,0,0,0,0,0,0,0,1,42,10,1366.6569
256,8466138,Joe Thornton,C,FLA,15877,2,4,6,19,24,15,3,3,2025,13822,6,15.786874380111694,9.5733642578125,1,0,0,0,30,7,-9,6,365,95,672,0,0,0,0,1,0,0,0,61,607,0,0.0,0,0,0,0,0,4,0,-1,0,17,-2,654.7966
257,8478906,Markus Nutivaara,D,FLA,421,1,0,0,0,1,1,0,0,0,421,0,0.0,0.0,0,0,0,0,0,0,0,1,12,5,421,1,0,0,0,1,1,0,0,0,421,0,0,0,0,0,0,0,0,0,0,1,12,5,1432.0328
258,8479066,Ryan Lomberg,L,FLA,28208,7,5,63,72,41,97,0,0,29,24827,63,12.5,50.01258973963559,1,0,0,1,3352,6,6,12,683,255,511,0,1,7,1,1,2,0,0,0,418,7,0,50.0,0,0,0,0,93,1,1,1,16,12,746.4435000000001
259,8471887,Patric Hornqvist,R,FLA,35326,13,8,13,115,45,82,3,7,6929,28397,13,4.80499267578125,4.2484423983842134,0,0,0,0,0,12,-3,21,788,341,1592,1,1,0,8,2,4,1,2,447,1145,0,0.0,4.175,0,0,0,0,0,0,0,2,32,34,746.4435000000001
260,8475462,Radko Gudas,D,FLA,58763,11,1,73,75,53,238,0,0,127,52009,73,0.0,3.125,0,0,0,0,6627,77,24,12,1390,488,1910,0,0,10,3,2,9,0,0,0,1685,10,0,0.0,0,0,0,0,225,2,-1,0,44,12,746.4435000000001
261,8476456,Jonathan Huberdeau,L,FLA,63773,58,18,28,151,55,74,3,22,12278,45461,28,63.51723693132401,2.0927690032840864,2,0,1,2,6034,21,23,76,1291,730,2461,1,0,0,7,2,4,0,0,841,1415,0,50.0,0.0,0,0,0,0,205,0,0,1,43,15,746.4435000000001
262,8477346,MacKenzie Weegar,D,FLA,77289,28,6,55,133,55,133,0,1,1749,66518,55,0.0,1.8030378937721252,2,0,1,2,9022,107,31,34,1658,615,2418,2,0,0,4,2,2,0,0,80,1973,0,0,0.0,0,0,0,0,365,3,2,2,49,21,746.4435000000001
263,8477407,Anthony Duclair,L,FLA,43338,20,21,10,98,47,23,4,12,6595,36283,10,0.0,20.565505636913528,4,1,0,0,460,14,22,41,900,481,2010,0,1,0,6,2,0,1,1,692,1314,0,0,16.65,0,0,0,0,4,0,-1,1,37,20,746.4435000000001
264,8477409,Carter Verhaeghe,C,FLA,53274,25,16,36,112,54,32,0,3,3632,48262,36,37.48016357421875,0.26966131543238486,2,1,0,0,1380,11,16,41,1130,409,1588,1,0,4,3,2,2,0,0,20,1568,4,0,0.0,0,0,0,0,0,1,1,1,33,12,746.4435000000001
265,8477493,Aleksander Barkov,C,FLA,50848,27,25,8,145,42,38,8,13,8771,36900,8,66.44104294662701,4.203502880904307,3,1,4,4,5177,26,21,52,991,669,2259,3,0,0,7,2,0,0,1,770,1250,0,53.02,0.0,0,0,0,0,239,0,1,3,41,23,746.4435000000001
266,8477932,Aaron Ekblad,D,FLA,81882,35,14,24,166,54,56,3,17,12079,60984,24,0.0,1.557097777594937,2,2,0,3,8819,64,36,49,1649,660,2828,0,0,0,8,2,1,0,0,808,1682,0,0,0.0,0,0,0,0,338,6,2,0,52,19,746.4435000000001
267,8477933,Sam Reinhart,C,FLA,54352,34,18,11,124,52,36,6,14,10347,42953,11,51.56424436934988,0.8805973614089112,3,0,0,2,1052,21,23,52,1071,577,2151,2,0,0,6,2,1,0,1,728,1345,0,36.11,0.0,0,0,0,0,78,1,1,2,35,20,746.4435000000001
268,8477935,Sam Bennett,C,FLA,46462,11,24,45,160,45,85,5,8,7283,37034,45,49.3654425345981,26.31375277533334,6,1,0,1,2145,17,17,35,977,600,2022,2,1,0,8,2,0,0,2,374,1608,0,36.745000000000005,25.0,0,0,0,0,40,0,0,3,41,26,746.4435000000001
269,8477986,Brandon Montour,D,FLA,56645,17,5,36,100,54,31,1,8,4639,49995,36,0.0,3.125019851302568,0,0,0,0,2011,47,1,22,1273,302,2392,2,0,2,6,2,3,0,2,340,2014,2,0,0.0,0,0,0,0,38,0,2,2,50,25,746.4435000000001
270,8478055,Gustav Forsling,D,FLA,58268,21,2,12,79,46,36,0,0,558,51111,12,0.0,0.40283203125,0,0,0,0,6599,50,22,23,1367,305,2074,0,0,0,1,2,1,0,0,25,1823,0,0,0.0,0,0,0,0,226,3,-1,0,51,3,746.4435000000001
271,8478366,Frank Vatrano,C,FLA,32363,9,8,16,93,44,48,1,2,2177,30060,16,19.8760986328125,0.010186687950044869,1,0,0,0,126,14,-4,17,715,253,1507,2,0,0,5,2,2,0,0,5,1502,0,0,0.0,0,0,0,0,0,0,2,2,29,19,746.4435000000001
272,8478569,Noel Acciari,C,FLA,2160,1,0,0,4,3,11,0,0,6,2030,0,59.521249999999995,0.0,0,0,0,0,124,1,1,1,49,22,706,0,0,0,0,1,6,0,0,0,671,0,42.855,0,0,0,0,0,35,0,0,0,14,6,746.4435000000001
273,8478975,Mason Marchment,L,FLA,24206,18,13,25,62,30,66,1,2,1209,22932,25,3.2421875,63.699238896369934,1,0,0,0,65,3,26,31,536,355,1642,1,2,2,3,2,3,1,2,320,1322,2,0.0,62.5,1,0,0,0,0,0,1,3,33,46,746.4435000000001
274,8479523,Lucas Carlsson,D,FLA,23733,6,3,10,33,32,34,0,0,101,23468,10,0.0,25.396728515625,0,0,0,0,164,22,4,9,579,139,1748,0,1,0,2,2,2,0,0,0,1738,0,0,25.0,0,0,0,0,10,1,2,1,35,15,746.4435000000001
275,8479553,Maxim Mamin,C,FLA,18188,4,5,4,28,25,34,0,0,198,17990,4,0.0,6.358438110351562,0,0,0,0,0,12,7,9,403,134,1387,0,0,0,1,2,0,0,0,14,1373,0,0,0.0,0,0,0,0,0,1,0,0,33,2,1118.8103
276,8480185,Eetu Luostarinen,C,FLA,40597,8,8,8,56,51,73,0,0,314,35009,8,49.82202051745552,0.00613420270383358,4,1,1,1,5274,33,0,16,1002,292,1444,1,0,2,1,2,1,0,0,8,1232,2,35.715,0.0,0,0,0,0,204,2,2,1,35,12,746.4435000000001
277,8482113,Anton Lundell,C,FLA,50117,24,14,14,96,51,25,1,4,2397,39642,14,61.38227448738156,23.700240862612056,3,0,0,2,8078,47,30,38,1127,454,2026,0,2,0,8,2,0,1,1,287,1439,0,45.835,14.3,1,0,0,0,300,0,1,2,41,42,746.4435000000001
278,8474567,Zach Bogosian,D,TBL,24033,4,2,34,32,23,60,0,0,20,23269,34,0.0,12.50406494140625,1,0,0,0,744,16,5,6,484,156,3371,0,0,0,3,3,10,0,0,0,3305,0,0,0.0,0,0,0,0,66,3,3,0,61,22,1048.8134
279,8476368,Fredrik Claesson,D,TBL,5327,0,0,0,4,9,12,0,0,0,5179,0,0.0,0.0,0,0,0,0,148,6,-3,0,119,16,333,0,0,0,0,1,1,0,0,0,333,0,0,0,0,0,0,0,0,0,-1,0,8,-1,321.4884
280,8470621,Corey Perry,R,TBL,45790,14,16,49,104,55,54,4,5,5840,39919,49,0.0,34.23575035603717,3,0,0,0,31,19,8,30,983,417,2784,0,2,6,5,4,3,0,0,291,2481,6,0,29.15,0,0,0,0,12,0,1,2,62,22,1365.467
281,8473986,Alex Killorn,L,TBL,63022,29,16,46,105,55,61,3,8,10622,46951,46,0.0,0.7060330507567691,1,0,0,0,5449,17,4,45,1289,453,4407,0,0,4,5,4,5,0,0,519,3533,4,0,0.0,0,0,0,0,355,1,-3,0,85,5,1365.467
282,8474034,Pat Maroon,L,TBL,41663,11,9,77,75,54,104,3,5,4393,37255,77,11.156406555175781,9.37806371730403,0,0,0,0,15,5,15,20,908,346,2777,2,0,7,2,4,15,0,0,246,2519,7,0.0,0.0,0,0,0,0,12,0,2,2,62,29,1365.467
283,8474151,Ryan McDonagh,D,TBL,71994,18,2,12,68,52,69,0,1,1396,60832,12,0.0,0.0001908589154481888,0,0,0,0,9766,100,12,20,1366,347,5457,2,0,2,10,4,5,0,0,39,4657,2,0,0.0,0,0,0,0,761,12,1,2,97,37,1365.467
284,8474564,Steven Stamkos,C,TBL,60632,35,27,18,152,54,69,10,20,12078,47082,18,60.173746331218915,14.681848893857033,7,2,0,0,1472,19,13,62,1223,758,4486,1,2,2,10,4,4,2,2,768,3544,2,57.78375,10.425,1,0,0,0,174,1,-2,3,86,57,1365.467
285,8475167,Victor Hedman,D,TBL,83770,43,13,24,138,55,66,2,22,11818,65895,24,0.0,20.46176908584521,5,1,0,0,6057,81,16,56,1519,677,5814,3,2,0,14,4,5,0,3,768,4623,0,0,20.0,1,0,0,0,423,6,-2,5,95,61,1365.467
286,8476292,Ondrej Palat,L,TBL,51703,19,15,14,94,50,84,1,5,7521,43987,14,12.5,0.07548074784108394,5,2,0,0,195,28,10,34,1082,460,3578,1,0,0,4,4,6,0,0,313,3265,0,0.0,0.0,0,0,0,0,0,0,-2,1,73,10,1365.467
